zhu	逫	54545454454	cccz
si	釲	34112431515	wgas
qian	钤	311153445	tgpq
gao	鋯	341124313121251	wgng
keng	鍞	34112431212511134	wgwk
sui	鐩	34112431431353334454	wgcs
liao	钌	3111552	tgbl
quan	闎	25112511325112534	mgwq
mei	韎	52125115211234	bfwm
biao	飚	3534433443344334	qwwb
xiang	香	312342511	tkgx
zi	鶅	5552512132511154444	xboz
lu	鷺	251212135425132511154444	mfol
yi	黟	254312114444354354	micy
an	氨	3115445531	tata
bi	鲾	35251211125125121	qmhb
qian	悭	4422254121	ojhq
xi	巇	25221531512514311534	mjwx
deng	嶝	252543341251431	mmtd
jun	寯	445324111212525	ovmj
he	姀	53131234	vdwh
zhi	恉	442352511	okgz
kuo	廓	4134125152152	ywbk
ji	戟	122511121534	fmwj
ya	掗	12112155121	fghy
lu	摝	12141352211535	fsql
ning	擰	12144545442522112	fsfn
cha	杈	1234544	fwoc
huang	奛	13425113511	dugh
xi	焟	433412212511	iwgx
yin	洕	441342511	odgy
liu	溜	4413545325121	odhl
ge	格	1234354251	fwng
fan	煩	4334132511134	iwwf
fan	燔	4334343123425121	iwhf
han	爳	34433555444452	wibh
she	猞	35334112251	qens
tong	獞	353414312511211	qwgt
zhen	畛	2512134333	mfez
xi	粞	431234125351	ifnx
juan	絹	5544442512511	xogj
bi	翍	54154153254	cacb
chan	纏	554444413251121134121	xohc
gang	缸	311252121	tfhg
ren	纫	551534	xawr
chun	肫	35111525	qgmc
gu	臌	35111212514311254	qgcg
ying	英	12225134	fjwy
xian	舷	33541441554	eccx
li	莅	1223241431	fktl
zang	蔵	12213125125534	fhwz
wei	薇	1223322521353134	fkww
xuan	藼	1224451112252214544	flox
rui	蕋	122212121212121	fjhr
si	蟖	251214122111343312	mffs
nai	螚	5425113535251214	cmsn
shan	譱	43111241112514111251	igns
su	訴	411125133124	ygls
dai	軚	12511121344	fnod
zi	資	4135342511134	yqwz
chuo	辶	454	pyc
bi	邲	4543452	pibb
diu	銩	34112431312154	wgcd
chuo	鋜	341124312512134	wgwc
tu	鍎	34112431331225111	wggt
xing	钘	311151132	tgrx
zheng	钲	3111512121	tghz
qu	阒	425251111344	uboq
jing	静	11212511355112	ghfj
fan	飰	344511544124	wplf
jun	頵	5113251132511134	ndwj
lao	髝	4125125251433443344553	ymvl
zong	鬃	121115433344511234	fgwz
jiu	鳩	3532511154444	qroj
tu	鵵	3525135432511154444	qmot
han	鼾	32511125121132112	rnfh
hou	鱟	321134345114535251214444	rgoh
tu	湥	441445341344	osot
hai	海	4413155414	odsh
dao	瓙	1121121512112511244444	ghod
si	榹	12343321531535	fwqs
hong	訌	4111251121	yghh
qu	磲	1325144115151234	dmwq
jiong	坰	121251251	ffnj
zhou	喌	251251434242	mfuz
mei	魅	32511355411234	rnwm
di	蹢	251212141432512251	mfnd
zheng	箏	31431434435112	tifz
bing	掤	12135113511	fdgb
qiong	穷	4453453	ovvq
hu	雽	1452444434312	sbfh
xu	魖	32511355421531522431	rntx
fu	甶	325121	rnhf
pan	洀	441335414	odsp
jun	箟	31431425111535	tiqj
xie	旪	251112	mgfx
nang	擃	1212512211311534	ffwn
wai	崴	252131531534	mhww
you	誘	41112513123453	ygvy
qi	剘	1221113422	fhjq
bo	襏	45234543345153554	pkcb
kun	裩	4523425111535	pkqk
yan	炎	43344334	iwwy
xue	轌	125111214524444511	fngx
bao	襃	4135125112343534	yqwb
hua	鷨	122112211232511154444	fhoh
ci	鷀	43155455432511154444	iaoc
qian	鰬	352512144442153154134	qmwq
bao	髱	121115433335515	fgab
long	驡	41431251115151111211254444	yiol
yi	阣	52315	btay
xiu	鏅	341124313223542511	wggx
yong	郺	3543545552515215	qiay
dun	遁	331225111454	efcd
ji	踑	251212112211134	mfwj
xun	訙	4111251354	ygcx
ji	蘻	1221251112523554554234	fhwj
liu	蓅	1224414154325	flml
pu	葡	122351251124	fklp
ya	錏	3411243112155121	wghy
huo	謋	41112513541521234	ygwh
xiang	鑲	3411243141251251112213534	wgwx
ge	佫	32354251	rqng
jue	劂	13431523353422	dijj
lao	咾	251121335	mgql
xian	奾	531252	vfbx
zi	姉	5311252	vgbz
su	宿	44532132511	ovgs
chu	搐	1214155425121	fshc
li	鴗	4143132511154444	yiol
tuan	貒	3443533252132522	wijt
yi	毅	414313533343554	yicy
chou	怞	44225121	ojhc
ying	韺	41431251112225134	yiwy
jie	砎	132513432	dmrj
yao	楆	1234125221531	fwty
bi	貏	344353332511312	wifb
zha	渣	441123425111	oggz
shi	鲥	352512112511124	qmls
zhuang	裝	5213121413534	bdwz
mian	睌	251113525135	mgqm
yang	泱	44125134	ofwy
gao	槔	12343251113412	fwfg
yu	余	3411234	wgwy
wu	烏	3251154444	rnow
hang	迒	4135454	yqch
ji	鱀	51154153535251214444	naoj
dai	棣	123451124134	fwwd
jie	潔	441111253554234	ogwj
ma	麽	41312341234354	ytcm
meng	冡	4511353334	pgwm
di	軧	125111235154	fncd
cui	粋	4312343512	iffc
shou	壽	12151211251124	fals
yi	艺	1225	fmy
shun	瞬	25111344345354152	mgbs
shu	樹	1234121251431124	fwls
xi	皙	1234331232511	fwgx
xian	灦	44125115545544444132511134	ofwx
xun	塤	1212512511134	ffwx
er	輭	1251112132522134	fnwe
chuo	歠	5454545412535113534	ccwc
xu	芧	1225452	fmbx
zhong	鴤	3251115444435444	rnoz
shu	踈	25121211251234	mfws
wa	劸	12112153	fgvw
sheng	偗	32234325111	rkgs
ba	八	34	wb
min	琘	112135152511	ghgm
zhi	雉	3113432411121	tdhz
di	敵	414325122513234	yiwd
cui	翠	54154141343412	cafc
ai	皧	325113443454544354	rnca
pai	簰	314314321532511312	tifp
huan	緩	554444344311354	xoch
li	鏫	3411243131234221234	wgwl
ying	櫿	12344334433445251251	fwny
suan	蒜	1221123411234	fhws
ou	区	1345	dpo
qi	魌	32511355412211134	rnwq
shu	悆	34112344544	wgos
jian	寋	445112213455	onxj
kui	馗	35431325111	qigk
luan	鑾	411125155444455444434112431	ygtl
zuo	昨	251131211	mggz
du	贕	3543524121252212511134	qiwd
nu	駑	531541211254444	vaon
gong	硔	13251122134	dmwg
an	萻	122414312511	flga
sao	髞	41251252512512512511234	ymws
liang	晾	251141251234	mgwl
jian	姦	531531531	vatj
pian	覑	32152511135	raqp
biao	驃	121125444412522111234	fgwb
tiao	芀	12253	fmvt
gang	岗	2522534	mjwg
shou	涭	44134434554	odcs
jia	糘	4312344451353334	ifwj
di	袛	4523435154	pkcd
die	啑	25115112134	mgwd
wei	碨	13251251211534	dmww
you	庮	4131253511	ytgy
ren	衽	452343121	pkhr
nie	闑	251125113251111234	mgwn
zhi	旨	352511	qmgz
qiang	槍	12343445113251	fwnq
chuan	瑏	1121445341523	ghkc
jun	莙	1225113251	fmnj
tan	攤	1211221251113432411121	fght
ai	譪	4111251122251135345	ygpa
yuan	榬	12341212513534	fwwy
mao	柕	123454523	fwkm
yong	饔	4155332411121344511534	yxwy
wan	脘	35114451135	qgqw
yu	臾	32151134	rawy
pa	舥	3354145215	ecap
yun	蒷	1222512511134	fjwy
tian	觍	251221342535	mfqt
hui	誨	41112513155414	ygsh
chan	諂	411125135321511	yggc
zan	赞	3121353121352534	thwz
qu	躯	32511131345	rnpq
duo	軃	3251113251251251112	rnfd
jiang	绛	551354152	xdbj
ju	邭	3525152	qmbj
luan	釠	3411243135	wgql
lai	釐	112343134132511211	gkgl
pi	铍	3111553254	tgcp
wen	闻	425122111	ungw
yun	雲	145244441154	sbcy
yan	魘	13251125111344325113554	dmcy
jian	鰔	35251214444131251534	qmwj
yong	鰫	352512144444453434251	qmny
zhen	鱵	35251214444314314131251534	qmwz
tuo	鴕	3251115444444535	rnqt
kuai	鲙	35251211341154	qmck
quan	巏	25212225125132411121	mhhq
bian	贬	25343454	mwcb
wa	哇	251121121	mghw
hui	辉	243135451512	ltfh
la	辣	41431131251234	yiwl
xie	藛	122445321511354444	flox
chuo	龊	212134522512134	hhwc
dui	瀢	441251212511134454	ofcd
can	戔	15341534	awwc
zheng	癥	41341332252111213134	ywwz
long	蠬	2512144143125111515111	mfgl
fan	烦	4334132534	iwwf
qu	籧	3143142153151353334454	ticq
li	勵	1312225112521453	dfvl
xi	觋	12343412535	fwqx
tong	氃	4143125112113115	yiat
zi	嗞	251431554554	mscz
you	邮	2512152	mfby
lun	碖	1325134125122	dmjl
bi	鉍	3411243145434	wgwb
yi	銥	34112431413534	wgwy
yang	攁	12143111344511534	fswy
bang	膀	35114143454153	qgvb
yi	抑	1213552	fdby
hui	殨	1354251212511134	dcwh
li	蚸	25121433124	mfll
ju	蒟	1224143135251	flnj
dao	菿	12215412122	fhjd
da	荙	122134454	fhcd
dan	腅	351143344334	qgwd
huo	篧	3143144532411121	tihh
xing	箵	314314234325111	tigx
chi	箈	31431444154251	tinc
you	秞	3123425121	tkhy
qiao	硗	13251153135	dmqq
jian	瞼	251113412512513434	mgwj
gui	瞶	25111251212511134	mgwg
zhan	盞	1534153425221	awhz
ping	甁	311331121554	tdcp
lu	瓐	11212153152512125221	ghhl
yu	狱	353451344	qwoy
mang	牤	3121415	tham
lin	瀶	44112512531251251251	ognl
lu	瀘	4412153152512125221	ofhl
jin	浸	4415114554	oacj
lu	泸	44121513	ofdl
min	民	51515	nnam
chi	歭	2121121124	hhlc
qiao	樵	1234324111214444	fwoq
qiao	槗	12341325125251	fwnq
zhan	棧	123415341534	fwwz
jian	梘	12342511135	fwqj
xiao	暁	251112122135	mgqx
xu	昫	251135251	mgnx
liao	敹	214534312343134	hpwl
dun	撉	4125152131343112	ymfd
mo	摸	1211222511134	fgwm
shao	弰	5152432511	nbgs
dian	店	41321251	yrnd
huan	幻	5545	xph
beng	崩	25235113511	mkgb
lan	岚	2523534	mkwl
bing	寎	445521312534	oxwb
di	僀	3213221545252	rdbd
zuo	做	32122513134	rfwz
bei	倍	3241431251	rynb
cun	侟	32132521	rdhc
li	厉	13153	davl
jin	钅	31115	tgaj
ye	倻	3212211152	rfby
di	鯳	3525121444441335154	qmcd
yao	姚	531341534	vdwy
jian	茧	122251214	fjsj
ji	梞	12345154544	fwoj
tian	盷	251113541	mgyt
zheng	政	121213134	ffwz
zhu	翥	12132511541541	fdyz
ju	巨	1515	aaj
di	蒂	122414345252	flbd
yan	灧	441111221112521251431355215	ogay
cheng	瀓	441332252111213134	odwc
can	薒	1222135454431234	fjwc
jiao	娇	531313432	vdrj
xun	勛	251251113453	mfvx
yang	徉	332431112	elfy
weng	聬	1221113454541541	fhyw
zhe	柘	123413251	fwnz
qing	剠	4125123422	ymjq
bo	襮	45234251112213424134	pkwb
ding	矴	1325112	dmfd
huo	货	32352534	rqwh
pan	聁	1221113453	fhvp
zai	溨	4411211234534	ogwz
zhou	绉	55135511	xdgz
hong	翃	1354541541	dcyh
ni	棿	123432151135	fwqn
tuan	糰	43123425125112141241	ifyt
lu	輅	1251112354251	fnnl
keng	鏗	3411243112512554121	wghk
yi	虉	122125125431232511154444	fhoy
jian	鍳	12512531434112431	fntj
feng	鳯	3532511154444	qrof
bi	必	45434	piwb
lao	酪	1253511354251	fvnl
gou	狗	35335251	qeng
yun	匀	3541	qyy
sheng	笙	31431431121	tihs
ga	魀	3251135543432	rnrg
peng	椪	123443122431	fwtp
ta	獭	3531251234352534	qtwt
yi	毉	131134535541234341	dgyy
heng	鵆	33232511154444112	ekfh
ying	甖	251113425111341554	mgcy
hua	硴	132511223235	dmqh
wu	鶩	54523313432511154444	cbow
cheng	撜	121543341251431	fatc
	唜	1123425135	gkqx
guan	錧	3411243144525151	wgng
yi	藙	122414313533343554	flcy
zuan	躜	25121213121353121352534	mfwz
ya	顏	413413333132511134	ywwy
ru	嚅	25114524444132522	mgjr
qia	葜	122111253134	fhwq
dang	儅	322434525125121	rlhd
ying	癭	4134125111342511134531	ywty
e	蚅	2512141355	mfxe
li	棃	312343531234	tkwl
mu	牧	31213134	thwm
cheng	溗	4413122113534	odwc
chuan	舡	335414121	echc
fei	痱	4134121112111	ywgf
han	哻	2512511112	mffh
bi	舭	3354141535	ecqb
chu	臅	35112522135251214	qgsc
qi	忯	4423515	okaq
er	铒	31115122111	tgge
ding	鋌	34112431312154	wgcd
xuan	縼	55444441533152134	xowx
ba	灞	441145244441221251123511	oggb
ru	媷	5311311534124	vglr
hu	濩	4411223241112154	ogch
jing	精	43123411212511	ifgj
dui	磓	13251325151454	dmcd
qin	赾	12121343312	fffq
ru	茹	122531251	fmnr
niao	袅	3545413534	qpwn
xun	迅	512454	nlcx
hong	葒	122554444121	fmhh
da	沓	25342511	mwgd
jiu	玖	1121354	ghcj
xin	噺	2514143112353312	msfx
xue	瞲	25111545232534251	mgnx
huo	沎	4413235	odqh
lian	殓	13543414431	dctl
tan	摊	1215432411121	faht
dao	衜	332431325111112	elfd
wu	兀	135	dnw
wu	潕	441311222214444	odow
you	訧	41112511354	ygcy
lu	矑	251112153152512125221	mghl
luo	囖	2513143142522155444432411121	mdhl
hun	殙	135435152511	dcgh
he	癋	41341121551214544	ywoh
jie	媫	531215112134	vfwj
jing	竫	41431355112	yifj
ye	铘	31115152352	tgby
er	邇	13425234343434454	duce
shi	塒	1212511121124	ffls
gong	龚	13534122134	dvwg
kuo	拡	12141354	fsck
gu	泒	44133544	odog
min	笽	31431425221	tihm
chi	眵	25111354354	mgcc
xi	矽	13251354	dmcx
tou	飳	3445115441121	wpht
xia	閕	251125111523	mgkx
bo	蔔	12235125125121	fkhb
jiao	驕	1211254444313425125251	fgnj
tang	曭	251124345251254312114444	mgot
qiu	巯	541214154325	cfmq
men	門	25112511	mggm
jiao	珓	1121413434	ghwj
ling	閝	2511251134454	mgcl
xun	稄	312345434354	tkcx
e	峨	2523121534	mkwe
hun	湣	441515152511	oagh
jiu	匶	1122324111213215115	gjaj
jue	匷	12511125111324111215	fnaj
shui	说	454325135	piqs
zhang	涨	4415153154	oacz
qiong	桏	123412152	fwbq
li	驪	12112544441254125441352211535	fgql
san	叁	54134111	cdgs
gui	柜	12341515	fwag
chan	儳	3235251153535251354	rqcc
tuan	團	25125112141241	mfyt
nao	夒	1325111212151534354	dmcn
rui	惢	354435443544	qoor
dou	窦	4453412544134	ovwd
pian	片	3215	rap
xian	憲	4451112252214544	onox
zhuan	赚	25344315112234	mwwz
bao	飹	3445115435352	wpbb
lan	顲	4334433441252511132511134	iwwl
xian	顕	251122431132511134	mgwx
lan	濫	44112512531425221	oghl
chen	宸	4451311534	onwc
huo	曤	25111452444432411121	mghh
fu	冨	45125125121	pfhf
wei	寪	445344335554444	ovow
gui	昋	11342511	gwgg
jian	菺	12245132511	flgj
shu	糬	4312342522112132511	ifgs
zuo	佐	3213121	rdhz
ruo	偌	3212213251	rfnr
ti	偍	32251112134	rmwt
yu	傴	3212512512515	rfay
zan	兂	1535	aqz
ci	刾	14313422	stjc
kuang	圹	121413	fsdk
qiang	墙	12112431252511	fggq
li	壢	1211331234312342121	fghl
wan	埦	12144535455	fsxw
shu	姝	531311234	vdws
lun	婨	53134125122	vdjl
tou	媮	531341251122	vdjt
fen	岎	2523453	mkvf
dai	帯	1222145252	fjbd
chang	徜	33224325251	ejnc
nao	怓	44253154	omcn
yi	懌	4422522112143112	ojfy
lu	撸	121352512112511	fdgl
xing	星	251131121	mghx
qing	晴	251111212511	mggq
li	梨	31234221234	tkwl
peng	棚	123435113511	fwgp
chuan	椽	1234551353334	fwwc
nou	槈	12341311534124	fwln
qu	覻	21531512514312511135	hvqq
e	櫮	12341225125112512511	fwge
ke	殻	12145353554	fsck
sa	泧	44115534	ogws
yu	灹	4334315	iway
xi	燨	43344311213121534	iwwx
niu	牜	3121	thn
ju	犋	312125111134	thwj
xun	狥	353352511	qegx
wu	甒	3112222144441554	tfcw
cu	瘄	4134112212511	ywgc
juan	睃	251115434354	mgcj
ai	硋	13251415334	dmwa
li	立	41431	yitl
qu	竬	41431325125214	yisq
kuang	壙	12141312212512134	fswk
zi	笫	3143143523	tikz
bu	篰	3143144143125152	tibb
dong	胨	351115234	qgwd
jin	菳	12234112431	fktj
lian	萰	122125431234	fhwl
chun	蒓	1225544441525	fmmc
jian	虃	12244134341211121111534	flwj
na	衲	452342534	pkwn
tan	袒	4523425111	pkgt
jian	諫	4111251125431234	ygwj
kuang	诓	45111215	pgak
qian	谴	452512125151454	pmcq
shan	跚	251212135351	mfns
tu	跿	25121211212134	mfwt
tu	痜	413413123435	ywqt
die	蹀	2512121122151234	mfwd
chi	邌	312343533424134454	tkcc
ta	阘	4252511541541	ubyt
bing	鞞	12212511232511312	fhfb
po	颇	53254132534	vmwp
bu	餔	344511541251124	wplb
lin	蹸	2512121431234354152	mfbl
cheng	饓	34451154243452511234	wpwc
fen	馩	312342511121222511134	tkwf
ge	鴚	3251115444412512	rnfg
he	鹖	25113534535451	mgnh
yi	齸	2121343413434524313425221	hhhy
wen	榲	12342534125221	fwhw
yu	崳	252341251122	mkjy
ben	翉	12341541541	fwyb
fu	鉜	3411243132124	wglf
ken	錹	3411243121212511	wggk
guang	逛	3531121454	qtcg
da	畗	4125125121	ymhd
tui	駾	12112544444325135	fgqt
cong	碂	1325144511234	dmwc
bi	貱	251113453254	mgcb
qian	杄	1234312	fwfq
yang	炀	4334533	iwey
chang	仩	32211	rhgc
dian	奠	431253511134	ifwd
yi	镱	311154143125114544	tgoy
xi	蓰	12233221212134	fkwx
jue	妜	5315134	vawj
luan	銮	41223434112431	yjtl
bang	謗	41112514143454153	ygvb
hui	廽	252211154	mjch
wei	唯	25132411121	mdhw
gan	澸	4411312515344544	ogog
qu	匤	1112145	gfpq
cong	灇	441224314311212211154	ofcc
zai	渽	441121251534	ogwz
tuo	砤	1325131525	dmmt
pao	皰	5325435515	vmap
yue	籆	3143141223241112154	ticy
ceng	竲	41431432524312511	yigc
dai	紿	55444454251	xond
hui	輝	243135451251112	ltfh
xin	鈊	341124314544	wgox
wu	俉	321251251	rfnw
wo	硪	132513121534	dmww
liang	唡	2511253434	mgwl
men	虋	12232112512515114512535113453	fkvm
ni	埿	44151335121	oahn
tiao	條	3223541234	rkwt
bin	鑌	3411243144512332511134	wgwb
wei	畏	251211534	mfww
cong	篵	31431433234342134	tiwc
shu	絉	55444412344	xoos
huang	凰	35325111121	qrhh
yi	寲	44535311345452134	ovwy
rong	烿	43343541333	iwer
qu	龋	21213452325125214	hhsq
cui	缞	5514125113534	xswc
bi	筆	314314511112	tifb
xiu	羞	4311135211	iggx
xian	韯	121211121111534	ffwx
yu	喅	251251141431	mfty
yan	研	132511132	dmry
shu	瀭	4411251112341251122	ogjs
ting	亭	412514512	ymft
shi	鉇	3411243131525	wgms
shuo	烁	433435234	iwws
fa	瞂	33122511113544	efof
ke	緙	554444122125112	xofk
suo	乺	335133125	enms
pan	泮	44143112	osfp
zhou	騆	121125444435121251	fgnz
zhong	腫	3511312511211	qggz
bi	胇	351151532	qgrb
lao	耂	1213	fdl
zhu	罜	2522141121	mjhz
ji	績	55444411212511134	xowj
pi	砒	132511535	dmqp
man	瞒	251111221253434	mgwm
mei	眉	521325111	bdgm
dong	燑	4334414312511211	iwgd
shan	潬	441251251251112	offs
zhi	滞	441122245252	ogbz
yuan	淵	441312155212	odfy
wa	洼	441121121	oghw
lian	楝	1234125431234	fwwl
ru	嶿	25214524444132522	mhjr
liao	髎	25545251154154134333	mcel
hu	縠	1214515542343554	fsch
yi	挹	1212515215	ffay
feng	沣	4411112	ogff
li	礼	45245	plpl
jie	袺	45234121251	pknj
kai	輆	1251112415334	fnwk
zheng	踭	2512121355112	mffz
jie	诫	451132534	pgwj
wan	碗	1325144535455	dmxw
qi	諬	3123413544111251	tknq
dui	頧	325151132511134	rnwd
chui	埀	3122113511	tjgc
bi	滗	4413143143115	odab
tu	突	445341344	ovot
ke	萪	122312344412	fkfk
pi	鲏	3525121153254	qmcp
qiong	赹	12121343541	ffyq
	虄	12225121435441431331121	fjhx
sha	裟	4412343413534	ofws
bing	垪	121431132	fsrb
qiu	璆	112154154134333	gheq
hai	骸	255452511415334	mcwh
le	叻	25153	mavl
nve	疟	41341151	ywnn
ling	鲮	3525121112134354	qmcl
nuo	偄	32132522134	rdwn
fu	峊	325151252	rnbf
cu	皻	2153152511153254	hvcc
bi	笔	3143143115	tiab
pan	萠	12235113511	fkgp
dang	崵	252251113533	mjed
yu	騟	1211254444341251122	fgjy
qin	抋	1214544	fsoq
shi	獅	3533251511252	qebs
huang	愰	4422511243135	ojqh
xuan	贙	21531535215315352511134	hvwx
ji	癠	4134141432533543112	ywfj
qiong	瓊	112135253425111354	ghcq
zou	箃	31431412211154	ticz
ru	杁	123434	fwwr
qiao	繑	554444313425125251	xonq
xu	谞	45521342511	pbgx
fei	濷	253444112212523434	mwwf
ca	礤	1325112235445411234	dmwc
fan	繁	31554143134554234	txwf
bing	摒	121513431132	farb
yao	暚	25113443311252	mgby
shu	藷	122411125112132511	flgs
chong	樁	123411134321511	fwgc
zhou	睭	2511135121251	mgnz
ming	榠	12344525114134	fwwm
ji	唧	2515115452	mabj
dong	戙	2512511534	mfwd
jie	魪	352512144443432	qmrj
xuan	檈	12342522112513534	fwwx
bin	彬	12341234333	fweb
song	頌	3454132511134	wcws
shen	哂	251125351	mgns
lin	閵	2511251132411121	mghl
chan	丳	25125132	mfrc
de	的	32511354	rncd
wen	抆	1214134	fsww
si	儩	32251113425113533	rmes
qi	蚚	2512143312	mffq
die	氎	25121251212512144525413115	mfad
luo	螺	25121425121554234	mfwl
pi	琵	112111211535	ghqp
nuo	掿	12112213251	fgnn
dai	绐	55154251	xand
han	蜬	25121452413452	mfbh
ju	疽	4134125111	ywgj
ge	閣	25112511354251	mgng
qiao	踍	25121211213521	mfhq
ao	媼	5312534125221	vfha
lu	趢	121213451124134	ffwl
yan	鰋	35251214444125115315	qmay
que	燩	43343251141533134	iwwq
gan	倝	1225111234	fmwg
ju	鮈	3525121444435251	qmnj
xian	鮮	35251214444431112	qmfx
jie	界	251213432	mfrj
chu	摴	12114524444115	fgac
du	独	353251214	qrsd
hu	祜	452412251	plnh
hong	霐	1452444444151554	sbch
tai	鈦	341124311344	wgot
tian	淟	44125122134	ofwt
pian	腁	351131133112	qgfp
ji	曁	3251115153525111	rngj
tu	图	25354441	mqyt
ti	挮	1214351523	fskt
juan	羂	252215544442512511	mjgj
xiang	饗	55345115452344511534	xwwx
sai	毸	3115251214544	taos
tu	嶀	25214524444115	mhat
xiao	笑	3143143134	tiwx
san	閐	251125113115	mgas
lu	鵱	1213412132511154444	fdol
xiao	小	234	kyx
se	嗇	1234341252511	fwgs
bin	砏	132513453	dmvb
wei	颹	353251214521251152	qrbw
wei	蓶	12225132411121	fjhw
lin	燐	4334431234354152	iwbl
lin	菻	12212341234	fhwl
zhen	阵	521512	bafz
jiao	交	413434	ywwj
zuo	袏	4523413121	pkhz
bei	狽	3532511134	qrwb
zhou	碡	13251112155414	dmsz
mo	嗼	2511222511134	mgwm
mie	搣	1211314334534	fgwm
han	駻	12112544442511112	fgfh
sao	鳋	35251211544251214	qmss
yan	炏	43344334	iwwy
lun	伦	323435	rwql
she	弽	515122151234	nnws
miao	篎	314314251112343	tiim
tan	罎	3112522511145244441154	tfct
xian	蚿	25121441554	mfcx
fu	福	4524125125121	plhf
fang	方	4153	yvf
cun	澊	441431253511124	oslc
biao	儦	32413522115354444	ryob
quan	筌	314314341121	tihq
wei	潙	441344335554444	odow
jia	茄	12253251	fmnj
wei	欈	1234252324111212534251	fwnw
qing	樈	123441431251135	fwqq
jian	劎	341251251343453	wfvj
lu	蹗	251212141352211535	mfql
zhu	炷	433441121	iwhz
li	轹	152135234	ahwl
jue	灍	441251125114315233534	ofwj
yao	覞	25111352511135	mgqy
huang	曂	251112212512134	mgwh
bao	暴	251112213424134	mgwb
xi	豨	13533343413252	dvbx
jue	瑴	12145111213554	fscj
mo	帞	252132511	mhgm
hu	滬	44145132515215	osah
xue	樰	123414524444511	fwgx
ren	軔	1251112534	fnwr
die	鰈	35251214444122151234	qmwd
wang	尩	34351121	wqhw
bei	狈	3532534	qrwb
ruo	焫	43341222534	iwwr
wan	灣	4414111251554444554444515	osaw
xuan	玄	41554	yxcx
yong	勈	542511253	cmvy
bei	杮	12341252	fwbb
hou	翭	541541325131134	cawh
bi	腷	3511125125121	qghb
feng	熢	43343541112454	iwcf
la	柆	123441431	fwtl
fan	舤	335414354	eccf
zi	梓	12344143112	fwfz
lu	戮	541541343331534	cawl
yu	欤	1513534	adwy
shen	屾	252252	mjbs
lu	虏	21531553	hvvl
hui	煇	4334451251112	iwfh
feng	麷	12343434354111221112521251431	fwtf
ga	咖	25153251	mang
yun	贇	4134112121542511134	ywwy
jiong	冏	2534251	mwnj
she	赦	12132343134	fdws
meng	靀	145244441224511353334	sbwm
jiao	鉸	34112431413434	wgwj
he	鶮	412512525132511154444	ymoh
ya	冴	411523	yaky
chuo	辵	3332134	erwc
huang	詤	4111251345325	ygmh
meng	鄸	122252214535452	fjbm
yi	訲	41112512512	ygfy
dou	酘	12535113554	fvcd
zhe	嗻	25141312214444	msoz
yuan	噮	2512522112513534	mfwy
xiang	象	35251353334	qmwx
qi	邔	51552	nxbq
kuai	块	1215134	fawk
hou	垕	331251121	efhh
lu	鹵	21253444441	hmyl
bao	寶	44511213112522511134	onwb
huo	秳	31234312251	tknh
tang	禟	45244135112251	plnt
chao	訬	41112512343	ygic
fu	馥	312342511312511354	tkcf
yan	曮	25112512511351221113134	mgwy
ge	塥	1211251254312	fgfg
pu	墣	121224314311134	ffwp
biao	穮	31234413522115354444	tkob
lin	焛	251125114334	mgwl
ding	蝊	25121444512134	mfwd
ci	堲	5115452121	nahc
qi	夡	354354121251	qinq
huo	惑	125115344544	fnoh
wu	吾	1251251	fnnw
jiao	憍	442313425125251	oknj
lian	謰	41112511251112454	ygcl
lian	潋	44134144313134	odwl
jie	楬	1234251135345	fwpj
chong	冲	412512	ymfc
guan	潅	44131132411121	odhg
tang	糖	4312344135112251	ifnt
fu	咐	25132124	mdlf
zhe	辙	1521415425113134	ahwz
niang	娘	5314511534	vswn
dun	趸	1532512134	arwd
duo	惰	442131212511	ohgd
bi	闭	425123	unkb
jiu	鬮	112121121232511255115115341	ghyj
zhan	趈	121213421251	ffnz
lun	溣	4413234125122	odjl
ye	曄	251112211212112	mgfy
zhui	錣	3411243154545454	wgcz
ban	並	43122431	iftb
lia	倆	3212523434	rfwl
dang	偒	32251113533	rmed
jing	傹	3241431251135	ryqj
hui	儶	32252324111212534251	rmnh
xi	兮	3415	wax
mi	咪	251431234	mswm
ou	嘔	25112512512515	mgao
gai	垓	121415334	fswg
long	壠	1214143125111515111	fsgl
yin	檼	123434431215114544	fwoy
hu	壺	121452155121	fshh
hui	譭	41112513215111213554	ygch
wan	夗	35455	qpxw
fou	妚	5311324	vglf
ya	婭	53112155121	vghy
jia	家	4451353334	onwj
zhou	帚	51145252	nsbz
ou	慪	44212512512515	ohao
jue	憰	442545232534251	omnj
ai	懓	4423443454544354	okca
chi	持	121121124	fglc
qin	擒	121344134522554	fdcq
ai	暧	25113443451354	mgca
zha	札	12345	fwpz
di	梑	12343534334	fwwd
dong	棟	123412511234	fwwd
yu	欝	1234343412342522151154124	fwly
hu	壷	12145251221	fshh
fu	緮	554444312511354	xocf
yi	欭	2513413534	mdwy
san	傘	343434343412	wwfs
gui	歸	325151212151145252	rnbg
xu	沀	25345452	mwbx
zai	灾	4454334	ocwz
da	炟	433425111	iwgd
zao	燥	43342512512511234	iwwz
dong	狪	353251251	qrnd
yan	猒	251125111344	mgoy
ruan	瑌	1121132522134	ghwr
die	疊	2512125121251214525111	mfgd
tong	痌	41341251251	ywnt
biao	瘭	4134112522111234	ywwb
mie	眜	2511111234	mgwm
ke	瞌	251111215425221	mghk
kong	空	44534121	ovhk
